prompt_id,prompt_variant,layer,pos,token,entropy,entropy_bits,top1,prob1,top2,prob2,top3,prob3,top4,prob4,top5,prob5,top6,prob6,top7,prob7,top8,prob8,top9,prob9,top10,prob10,top11,prob11,top12,prob12,top13,prob13,top14,prob14,top15,prob15,top16,prob16,top17,prob17,top18,prob18,top19,prob19,top20,prob20,rest_mass
ctl,orig,24,3, city,9.169242858886719,9.169242858886719, sod,0.15771058201789856,illy,0.07244934886693954,abol,0.04028726741671562, elect,0.03161080554127693, multaj,0.0204438716173172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6774981245398521
ctl,orig,24,4, name,10.379596710205078,10.379596710205078,ноги,0.10453029721975327,endar,0.02971426583826542,“*,0.028611762449145317,angers,0.028267962858080864,elow,0.019972437992691994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7889032736420631
ctl,orig,24,5, only,10.872322082519531,10.872322082519531, Minden,0.06860607117414474,endar,0.02667021006345749, Bang,0.025393761694431305,ektar,0.024823812767863274, Germain,0.024168655276298523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8303374890238047
ctl,orig,24,6,",",11.22916030883789,11.22916030883789,anden,0.03328326717019081,cker,0.03137905150651932,anta,0.030775561928749084, Absch,0.026757173240184784, Minden,0.025577813386917114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8522271327674389
ctl,orig,24,7, plain,8.706271171569824,8.706271171569824,irao,0.1702926754951477,зда,0.10993485152721405, sid,0.0505959615111351,-dess,0.03435441106557846,baz,0.02937689982354641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6054452005773783
ctl,orig,24,8, text,11.196061134338379,11.196061134338379,ota,0.047895364463329315, ing,0.02317829616367817, обо,0.022990860044956207,>(),0.02153569646179676, initially,0.01895061694085598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8654491659253836
ctl,orig,24,9,.,10.923839569091797,10.923839569091797,anden,0.07203134894371033, flat,0.06362305581569672,cker,0.029653767123818398, hi,0.01700412482023239, Minden,0.01552551705390215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.80216218624264
ctl,orig,24,10, The,12.589958190917969,12.589958190917969,onder,0.03180214390158653,itzer,0.022195272147655487,bare,0.021595150232315063,mbito,0.014849591068923473, passion,0.009711647406220436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.899846195243299
ctl,orig,24,11, capital,10.921333312988281,10.921333312988281,番地,0.024177318438887596,iary,0.0202189851552248, vas,0.019114764407277107, Liberty,0.01890311762690544,ouest,0.018013278022408485,署,0.01793569326400757,vas,0.016505086794495583, Pul,0.015355234034359455,arp,0.014362271875143051, estimés,0.01311540324240923,ப,0.011564748361706734,{item,0.010956072248518467, estimées,0.008801470510661602, Pulitzer,0.008786257356405258, Nag,0.008651012554764748, alike,0.00795490201562643, bowler,0.007535300217568874,antino,0.007002410478889942,Thermo,0.005643307697027922, peg,0.0049909609369933605,0.7404124047607183
ctl,orig,24,12, of,12.179326057434082,12.179326057434082,ภ,0.026043327525258064,SEE,0.009227884002029896, Tade,0.00870083924382925, arru,0.00820329412817955,unik,0.007304745726287365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9405199093744159
ctl,orig,24,13, France,12.527149200439453,12.527149200439453, competition,0.03371856361627579, pairing,0.021298181265592575,館,0.009804794564843178,ucker,0.009412710554897785, Stil,0.008181359618902206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9175843903794885
ctl,orig,24,14, is,12.402791976928711,12.402791976928711, patrol,0.02571306750178337, patrols,0.02473469078540802,glise,0.009951377287507057,ionine,0.00966566614806652, crossed,0.009598792530596256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9203364057466388
ctl,orig,24,15, called,11.766570091247559,11.766570091247559, organiser,0.05693474039435387,owski,0.017910374328494072, weapon,0.01726783998310566,heb,0.016832558438181877, Todas,0.009181845933198929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8818726409226656
ctl,orig,24,16, simply,10.699995040893555,10.699995040893555,owski,0.07031797617673874, slog,0.04659739509224892,слов,0.021344099193811417,acock,0.019623354077339172,wise,0.01885734498500824,“是吗,0.01221057865768671, remont,0.010372119024395943, flesh,0.010365058667957783,inten,0.009881828911602497, kwiet,0.009701997973024845, megal,0.00892856065183878,apis,0.008760536089539528, desap,0.00797335710376501,aanse,0.006870743818581104,etto,0.00616815872490406, 상호,0.006074163597077131, roce,0.006069328170269728, hopefully,0.006059715989977121, scrap,0.005632360000163317, indication,0.005590009968727827,0.7026013131253421
ctl,orig,25,0,<s>,16.920272827148438,16.920272827148438, Ezt,4.091290247743018e-05, lighting,3.172323340550065e-05, Brig,3.157192259095609e-05,isan,3.151418422930874e-05, natur,3.015354559465777e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9998341242117021
ctl,orig,25,1,Give,12.002269744873047,12.002269744873047,ษ,0.11853209137916565,istas,0.019240381196141243,io,0.012987307272851467,atlan,0.011654699221253395, conspiracy,0.007008004933595657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8305775159969926
ctl,orig,25,2, the,10.211970329284668,10.211970329284668,lund,0.10397344827651978,ajt,0.04576518386602402,ķ,0.016574513167142868, Linh,0.012757091782987118,ijel,0.009727006778120995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8112027561292052
ctl,orig,25,3, city,7.9884819984436035,7.9884819984436035,illy,0.16310805082321167, sod,0.1567220538854599,abol,0.10751603543758392,ked,0.01744728907942772, 演出,0.012666086666285992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5425404841080308
ctl,orig,25,4, name,10.648202896118164,10.648202896118164,ноги,0.10203868895769119,uen,0.042025383561849594,esar,0.02131650783121586,angers,0.019148346036672592, ĉiu,0.016182908788323402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7992881648242474
ctl,orig,25,5, only,10.456066131591797,10.456066131591797, Germain,0.11963585764169693,ektar,0.05761327967047691, intact,0.01801960915327072,ilda,0.017622560262680054,upi,0.013384614139795303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7737240791320801
ctl,orig,25,6,",",11.318674087524414,11.318674087524414,anden,0.03577336668968201,anta,0.03236616775393486, Cru,0.020363930612802505, Pří,0.01805836521089077, Absch,0.01643252931535244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8770056404173374
ctl,orig,25,7, plain,4.702167987823486,4.702167987823486,irao,0.606456458568573,зда,0.06491412967443466, sid,0.015630867332220078,HECK,0.0093715600669384,lane,0.007256913930177689,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2963700704276562
ctl,orig,25,8, text,11.30935287475586,11.30935287475586, обо,0.031641144305467606, intimid,0.027590395882725716, ing,0.01735970750451088,ota,0.01594989374279976, pë,0.014813847839832306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8926450107246637
ctl,orig,25,9,.,11.169376373291016,11.169376373291016,anden,0.04878628998994827, Reed,0.043261103332042694,ento,0.020416047424077988,anta,0.016237588599324226,eger,0.014194817282259464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8571041533723474
ctl,orig,25,10, The,12.341267585754395,12.341267585754395,onder,0.06970085203647614, passion,0.016668645665049553,mbito,0.013322191312909126,ento,0.008041948080062866,bare,0.0077171712182462215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8845491916872561
ctl,orig,25,11, capital,10.278830528259277,10.278830528259277, Pul,0.03471338748931885,{item,0.031926050782203674, vas,0.03181292861700058,ப,0.029862945899367332,番地,0.022985124960541725, barrels,0.021438226103782654,rug,0.017659291625022888,arp,0.017127322033047676,署,0.015900345519185066, bowler,0.014918855391442776,ottak,0.013549808412790298,romad,0.011786668561398983,lyn,0.010712966322898865,-р,0.009930255822837353,vas,0.00909500289708376, alike,0.006051931064575911,éroport,0.0053652129136025906, mani,0.005300329998135567, Divisão,0.0052481647580862045,iary,0.005188268609344959,0.6794269122183323
ctl,orig,25,12, of,12.337479591369629,12.337479591369629,Fol,0.021976200863718987,angl,0.009890205226838589,Ker,0.008261581882834435,ภ,0.007850613445043564,patrick,0.006586054340004921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9454353442415595
ctl,orig,25,13, France,12.549890518188477,12.549890518188477, lige,0.012524387799203396, kish,0.012008892372250557,imą,0.01164022833108902,iale,0.010220527648925781,Corm,0.009352811612188816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9442531522363424
ctl,orig,25,14, is,11.96174430847168,11.96174430847168, bost,0.03689391165971756,anya,0.01760181225836277, zet,0.016294565051794052, antr,0.013166564516723156, Rohan,0.010762379504740238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9052807670086622
ctl,orig,25,15, called,11.093320846557617,11.093320846557617,heb,0.046732183545827866,章第,0.04147679731249809, Rohan,0.03038451448082924,tnie,0.02057158574461937,etri,0.015871087089180946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8449638318270445
ctl,orig,25,16, simply,8.495681762695312,8.495681762695312,owski,0.24405677616596222,inten,0.09545722603797913,acock,0.052883561700582504, slog,0.01580186001956463,atting,0.01227603666484356,ěž,0.011723867617547512, 할지,0.010739132761955261,apis,0.00827511865645647,ђе,0.006284981966018677,mit,0.005388852674514055,omycin,0.004272236954420805,слов,0.004116476979106665,aanse,0.0039850808680057526, pus,0.003893048269674182, patrols,0.003759995335713029, flesh,0.003446596907451749,meida,0.002929468872025609,աս,0.0026875832118093967,“是吗,0.0025501789059489965,หาร,0.002534197410568595,0.5029377220198512
ctl,orig,26,0,<s>,16.92981719970703,16.92981719970703, Ezt,3.490944436634891e-05, Briggs,2.8891330657643266e-05,isan,2.8206006390973926e-05, Brig,2.786668665066827e-05, lighting,2.7317282729200087e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9998528092492052
ctl,orig,26,1,Give,9.714067459106445,9.714067459106445,ษ,0.23750297725200653,ılan,0.048128996044397354, thing,0.01329715084284544,atlan,0.009104123339056969,ورة,0.009018822573125362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6829479299485683
ctl,orig,26,2, the,9.827442169189453,9.827442169189453,lund,0.10359735786914825,ajt,0.06134955585002899, Mens,0.019167860969901085,케이,0.01615739054977894, cliff,0.011944269761443138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7877835649996996
ctl,orig,26,3, city,5.393109321594238,5.393109321594238, sod,0.3845069706439972,abol,0.21545696258544922,illy,0.03523512929677963,ushima,0.03239576891064644, Chom,0.008871489204466343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3235336793586612
ctl,orig,26,4, name,10.998678207397461,10.998678207397461,ودی,0.033861324191093445,elow,0.02902226708829403,angers,0.01907316967844963,ôt,0.018389638513326645, conf,0.01816229522228241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8814913053065538
ctl,orig,26,5, only,11.636544227600098,11.636544227600098,ektar,0.04045921564102173,apa,0.02582203783094883, Germain,0.01874428801238537,inis,0.012184027582406998,cker,0.00952303409576416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8932673968374729
ctl,orig,26,6,",",11.731813430786133,11.731813430786133,**（**,0.06481846421957016, لان,0.014897103421390057, Laurence,0.009857367724180222, Bataillon,0.009665141813457012,oust,0.007928219623863697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8928337031975389
ctl,orig,26,7, plain,8.228446960449219,8.228446960449219,зда,0.14923611283302307,irao,0.11412306129932404,wnie,0.0876169204711914,HECK,0.025611374527215958, cop,0.018737003207206726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6046755276620388
ctl,orig,26,8, text,9.477410316467285,9.477410316467285, intimid,0.20028987526893616, ing,0.04999164119362831,utter,0.01719910465180874, epist,0.01641233079135418, Ernst,0.011458964087069035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7046480840072036
ctl,orig,26,9,.,9.419509887695312,9.419509887695312, Reed,0.2914210259914398,ento,0.021566761657595634, flat,0.013758516870439053,iny,0.007459850981831551, tape,0.006970216054469347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6588236284442246
ctl,orig,26,10, The,11.672085762023926,11.672085762023926,itzer,0.08315444737672806,ento,0.06263880431652069,erseits,0.03383253514766693,onder,0.011426003649830818, lume,0.006757768802344799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8021904407069087
ctl,orig,26,11, capital,10.525208473205566,10.525208473205566, barrels,0.038536421954631805,{item,0.029613448306918144, alike,0.025457952171564102, Pul,0.021359851583838463, bombe,0.018722567707300186,vas,0.013894986361265182,pul,0.012475189752876759,win,0.009703806601464748, teammate,0.009301290847361088,드시,0.008614043705165386,inkel,0.008175813592970371,ire,0.008146882988512516, burdens,0.007375968620181084,ப,0.007128303870558739, vas,0.006623482331633568, anex,0.006311786826699972, Pulitzer,0.00590197928249836, Liberty,0.005819200538098812,poca,0.005818190518766642,anya,0.0053491066209971905,0.7456697258166969
ctl,orig,26,12, of,12.427910804748535,12.427910804748535, due,0.01419069990515709,sh,0.00858009047806263, Tade,0.008572974242269993, backdrop,0.008349564857780933, inc,0.006840037647634745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9534666328690946
ctl,orig,26,13, France,12.307077407836914,12.307077407836914,inkel,0.02962830290198326, Delf,0.013556108810007572, lige,0.009832330979406834, dating,0.008900051936507225, prven,0.0077471802942454815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9303360250778496
ctl,orig,26,14, is,11.632369995117188,11.632369995117188, Nationalsozial,0.054168060421943665, fog,0.030228642746806145,anya,0.017455464228987694, antr,0.017117714509367943, bost,0.01708902418613434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8639410939067602
ctl,orig,26,15, called,11.67093563079834,11.67093563079834,etri,0.03135547414422035, antr,0.031063642352819443,chaft,0.02151358500123024, vent,0.017483584582805634, Rohan,0.013076703064143658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8855070108547807
ctl,orig,26,16, simply,8.040385246276855,8.040385246276855,owski,0.36160707473754883,aua,0.02849132940173149, tri,0.02634851448237896, slog,0.01812650077044964,wise,0.011494533158838749,atted,0.00954031478613615, flesh,0.007274394854903221,inten,0.006096799857914448, remont,0.005980188492685556, patrols,0.005440850276499987,aanse,0.004778760485351086,auen,0.004575943574309349,acock,0.004560173023492098, remedies,0.003524289233610034,etlen,0.0034986743703484535, 할지,0.0029413392767310143,eken,0.002922953339293599,(Sources,0.0028413112740963697,หาร,0.00284053897485137, Murdoch,0.0028086858801543713,0.4843068297486752
ctl,orig,27,0,<s>,16.922780990600586,16.922780990600586, Ezt,3.50338923453819e-05, Briggs,2.874187885026913e-05, lighting,2.8627129722735845e-05, natur,2.8519642000901513e-05,cier,2.848487019946333e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9998505925868812
ctl,orig,27,1,Give,12.709476470947266,12.709476470947266,ษ,0.035228628665208817,ورة,0.03083130717277527,ılan,0.011223177425563335,ılık,0.005875168368220329,ως,0.005463192239403725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9113785261288285
ctl,orig,27,2, the,11.08403205871582,11.08403205871582,lund,0.09545574337244034,iemann,0.020403966307640076,alu,0.01524217240512371,ajt,0.014276344329118729, Linh,0.013872915878891945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8407488577067852
ctl,orig,27,3, city,10.29249382019043,10.29249382019043, sod,0.09193701297044754,illy,0.06299934536218643, multaj,0.028557727113366127,ushima,0.025920502841472626,abol,0.025313150137662888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7652722615748644
ctl,orig,27,4, name,12.67349910736084,12.67349910736084,oughton,0.013746670447289944, piir,0.010460319928824902,ودی,0.010321724228560925,ôt,0.009068749845027924, sod,0.007135910913348198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9492666246369481
ctl,orig,27,5, only,12.765338897705078,12.765338897705078,kao,0.01843460090458393,ektar,0.013853701762855053,ament,0.010234815068542957, Phan,0.00956218596547842,inis,0.00934549793601036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9385691983625293
ctl,orig,27,6,",",13.389586448669434,13.389586448669434,cker,0.007772925775498152,ago,0.007457988802343607,osti,0.006338791456073523,appa,0.004952783230692148, Bataillon,0.004569223616272211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9689082871191204
ctl,orig,27,7, plain,10.838123321533203,10.838123321533203,зда,0.0978768989443779, rip,0.023556454107165337,irao,0.021225115284323692,HECK,0.01576482132077217,руп,0.010693391785025597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8308833185583353
ctl,orig,27,8, text,11.472675323486328,11.472675323486328, intimid,0.11629235744476318, ing,0.01990789733827114,enez,0.010892452672123909, stacks,0.009359394200146198,post,0.008213276974856853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8353346213698387
ctl,orig,27,9,.,12.984119415283203,12.984119415283203, Reed,0.04854213818907738,cker,0.02454231306910515,ento,0.00947650708258152, Ernst,0.0057180169969797134, minimal,0.00552921649068594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9061918081715703
ctl,orig,27,10, The,13.971064567565918,13.971064567565918,mbito,0.011728494428098202,erseits,0.008056964725255966, SIMBAD,0.007124887313693762,ณ์,0.006970015354454517,phonse,0.006735416129231453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9593842220492661
ctl,orig,27,11, capital,11.011075973510742,11.011075973510742, Pul,0.10014758259057999,pul,0.0447714738547802, Pulitzer,0.015335049480199814,{item,0.011916735209524632, vas,0.01020450796931982,ottak,0.00979826133698225,드시,0.008153506554663181, pul,0.0077376943081617355, alike,0.007722110953181982,anud,0.007665093056857586, verlegt,0.006912944372743368,itional,0.006385318469256163, steadily,0.00607636384665966, Nag,0.0058328029699623585,rey,0.005785910878330469, bombe,0.004895709455013275,ató,0.00472204340621829,vas,0.004500346723943949, barrels,0.0040523274801671505, ver,0.003667538519948721,0.7237166785635054
ctl,orig,27,12, of,12.964574813842773,12.964574813842773,ito,0.03959370404481888, inc,0.014710838906466961,ers,0.014464768581092358, des,0.006995698902755976,anya,0.005751569755375385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9184834198094904
ctl,orig,27,13, France,13.497579574584961,13.497579574584961,о,0.015218314714729786,inkel,0.013873371295630932, lige,0.011898945085704327, kish,0.0071227359585464, arx,0.0058648111298680305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9460218218155205
ctl,orig,27,14, is,13.505083084106445,13.505083084106445, bost,0.01944032311439514,anya,0.01787790097296238,াপ,0.013505453243851662, alike,0.007760700769722462, Schles,0.006478807423263788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9349368144758046
ctl,orig,27,15, called,13.283051490783691,13.283051490783691,chaft,0.013043427839875221,anya,0.008361617103219032,ś,0.007165171205997467,章第,0.005168789532035589, antr,0.005039702635258436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9612212916836143
ctl,orig,27,16, simply,12.431599617004395,12.431599617004395,owski,0.07712860405445099,wise,0.019001809880137444,eken,0.01555002760142088,icked,0.0060046883299946785, agr,0.005852201953530312, slog,0.005518041551113129,(Sources,0.0050722816959023476, Carp,0.00434183469042182, tri,0.0035149683244526386,ekom,0.003510194830596447, flesh,0.003066721837967634, crossed,0.0030103044118732214,undert,0.0029537894297391176,asmussen,0.002944999374449253,aglia,0.0026854267343878746, wise,0.002648446476086974,meida,0.0022292821668088436,aua,0.002189280930906534,eket,0.002167612547054887, Murdoch,0.002108897315338254,0.8285005858633667
ctl,orig,28,0,<s>,16.898880004882812,16.898880004882812, Ezt,4.207880556350574e-05, Harrison,3.538516102707945e-05, insult,3.5062857932643965e-05,cier,3.4398381103528664e-05,isan,3.433783786022104e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.999818736956513
ctl,orig,28,1,Give,9.946539878845215,9.946539878845215,ษ,0.07628750056028366, bigger,0.03900362178683281,ورة,0.03832579404115677,ılık,0.024727582931518555, conspiracy,0.02331637404859066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7983391266316175
ctl,orig,28,2, the,8.699663162231445,8.699663162231445,iemann,0.09752445667982101,lund,0.08825704455375671, Linh,0.07625862956047058,ici,0.02610199712216854,ajt,0.020879903808236122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.690977968275547
ctl,orig,28,3, city,7.826798439025879,7.826798439025879, ĉiuj,0.19185952842235565, sod,0.07190527766942978, multaj,0.06436720490455627,ushima,0.03892246261239052, ĉiu,0.033135607838630676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5998099185526371
ctl,orig,28,4, name,10.335351943969727,10.335351943969727,elow,0.040727194398641586,лог,0.036699406802654266,uen,0.036631811410188675,esar,0.026858385652303696,selector,0.0257662795484066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8333169221878052
ctl,orig,28,5, only,9.9269380569458,9.9269380569458,ilda,0.10259311646223068,cker,0.04406558349728584,lane,0.04298384487628937,ender,0.03348792344331741,vor,0.03235163912177086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7445178925991058
ctl,orig,28,6,",",11.997011184692383,11.997011184692383,ago,0.026027124375104904, Cru,0.010141571052372456,人受,0.008699399419128895,ilda,0.008042506873607635, contempor,0.00789975468069315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.939189643599093
ctl,orig,28,7, plain,8.287250518798828,8.287250518798828, cop,0.09902476519346237,зда,0.07701582461595535, rip,0.06639641523361206,irao,0.05820438638329506,руп,0.02999761886894703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6693609897047281
ctl,orig,28,8, text,9.939775466918945,9.939775466918945, intimid,0.08956050127744675,ota,0.043020229786634445, desqu,0.04153090715408325, ing,0.03466911241412163, epist,0.020005138590931892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.771214110776782
ctl,orig,28,9,.,11.741959571838379,11.741959571838379, Reed,0.025523332878947258, contempor,0.016315238550305367, Ernst,0.01450126338750124, minimal,0.014175384305417538, Ernest,0.013051256537437439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9164335243403912
ctl,orig,28,10, The,13.112937927246094,13.112937927246094,REAM,0.01668434962630272,mbito,0.009756902232766151, passion,0.009157391265034676,ณ์,0.009064923040568829,erseits,0.008047230541706085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9472892032936215
ctl,orig,28,11, capital,8.298879623413086,8.298879623413086,pul,0.1662956327199936, Pul,0.13721883296966553,entre,0.023814652115106583,署,0.018008843064308167, teammate,0.015567366033792496, matters,0.012869590893387794, Pulitzer,0.011094492860138416,rug,0.010661291889846325,itional,0.009421701543033123, ver,0.00884732510894537,ottak,0.008153414353728294,ihat,0.007703201379626989,{item,0.006823050323873758,载,0.0064880140125751495,udi,0.005884221754968166,blic,0.005418793763965368,ire,0.005385147407650948,oko,0.005294706206768751,ption,0.005268227308988571,rey,0.005068464204668999,0.5247130300849676
ctl,orig,28,12, of,12.32111644744873,12.32111644744873,ito,0.02760333940386772, dut,0.016502398997545242,ers,0.011515511199831963, des,0.011131154373288155, grown,0.009160562418401241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9240870336070657
ctl,orig,28,13, France,12.048090934753418,12.048090934753418, Nieuw,0.02844139002263546, lige,0.024498704820871353, kish,0.01622268743813038, prven,0.015971893444657326,mit,0.011414477601647377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9034508466720581
ctl,orig,28,14, is,12.277639389038086,12.277639389038086, bost,0.037157077342271805,inale,0.03220424801111221,anya,0.011906439438462257,াপ,0.011129532009363174, Schles,0.010446995496749878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8971557077020407
ctl,orig,28,15, called,11.8408784866333,11.8408784866333, Rohan,0.03395017609000206,łasz,0.026097390800714493,ś,0.0245516300201416,ake,0.02018270269036293, antr,0.013306673616170883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.881911426782608
ctl,orig,28,16, simply,10.837726593017578,10.837726593017578,eken,0.07354933023452759,owski,0.04287301003932953, Carp,0.029239250347018242, agr,0.01946578547358513, tri,0.014596868306398392,eses,0.014513692818582058, evid,0.013658038340508938, really,0.012925167568027973, flesh,0.009813443757593632,rise,0.008061940781772137, later,0.007527077570557594, slog,0.007115526590496302, scalp,0.0064712208695709705, pus,0.0058535244315862656,IES,0.0056774793192744255,icked,0.004400851204991341, kwiet,0.003876196686178446,faces,0.00375742232427001, Tat,0.0034656880889087915, Hely,0.003330289153382182,0.7098281960934401
ctl,orig,29,0,<s>,16.9123592376709,16.9123592376709, Ezt,3.853561793221161e-05, Cub,3.2531166652916e-05, Briggs,3.209046917618252e-05, lighting,3.185522655257955e-05, insult,3.131570701953024e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9998336718126666
ctl,orig,29,1,Give,11.467267036437988,11.467267036437988,ılan,0.06113817170262337,ılık,0.041552409529685974,ษ,0.01991414837539196, bigger,0.014511579647660255,isz,0.01441542524844408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8484682654961944
ctl,orig,29,2, the,10.825796127319336,10.825796127319336,ije,0.03480621799826622,ermann,0.02733428217470646,lund,0.024924250319600105,iemann,0.022213777527213097,ici,0.019371286034584045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8713501859456301
ctl,orig,29,3, city,9.026947975158691,9.026947975158691, ĉiuj,0.13248546421527863,illy,0.05760147050023079, multaj,0.038393910974264145, sod,0.037960510700941086,abol,0.0378127284348011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6957459151744843
ctl,orig,29,4, name,11.695647239685059,11.695647239685059, sod,0.03534039109945297,uen,0.032850608229637146,elow,0.02427670545876026, piir,0.021451206877827644,esar,0.016607696190476418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8694733921438456
ctl,orig,29,5, only,11.029294967651367,11.029294967651367,ilda,0.145094096660614,ender,0.027885176241397858, Germain,0.014721415005624294,cker,0.013737854547798634,iverse,0.008510477840900421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7900509797036648
ctl,orig,29,6,",",12.876791954040527,12.876791954040527,人受,0.012049914337694645,ilda,0.011668945662677288,ago,0.007233358919620514,appa,0.005814057774841785, Galax,0.00561865558847785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9576150677166879
ctl,orig,29,7, plain,9.807971954345703,9.807971954345703,irao,0.08701235055923462, rip,0.054916951805353165,зда,0.032306186854839325,руп,0.031230397522449493,HECK,0.02788180112838745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.766652312129736
ctl,orig,29,8, text,10.881869316101074,10.881869316101074, intimid,0.10984598845243454, ing,0.0536242313683033, stacks,0.011655675247311592,vis,0.00965769775211811, epist,0.008601940236985683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8066144669428468
ctl,orig,29,9,.,12.777551651000977,12.777551651000977, Ernst,0.014520215801894665, Nobel,0.013619799166917801, Ernest,0.010785559192299843, Reed,0.00781618244946003, tape,0.007527767214924097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9457304761745036
