fact_key,fact_index,prompt_id,prompt_variant,layer,pos,token,entropy,entropy_bits,top1,prob1,top2,prob2,top3,prob3,top4,prob4,top5,prob5,top6,prob6,top7,prob7,top8,prob8,top9,prob9,top10,prob10,top11,prob11,top12,prob12,top13,prob13,top14,prob14,top15,prob15,top16,prob16,top17,prob17,top18,prob18,top19,prob19,top20,prob20,rest_mass
,,ctl,orig,22,12, France,17.033586502075195,17.033586502075195, Cruc,5.416978819994256e-05, vac,5.2680534281535074e-05,轵,5.2578208851628006e-05,恒,5.1701201300602406e-05,CSV,5.087177123641595e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9997379984961299
,,ctl,orig,22,13, is,17.045886993408203,17.045886993408203,恒,6.654675235040486e-05,窟,5.6578239309601486e-05,隍,5.2262843382777646e-05,带队,4.986208659829572e-05,[array,4.92016006319318e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.999725548477727
,,ctl,orig,22,14, called,17.02812385559082,17.02812385559082,隍,9.025153121910989e-05,对方,6.836427201051265e-05,音响,5.989880082779564e-05,met,5.4639294830849394e-05,磨,5.256386430119164e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9996742822368105
,,ctl,orig,22,15, simply,17.011350631713867,17.011350631713867,隍,9.552166011417285e-05,对方,6.328181189019233e-05,骊,6.120042962720618e-05,发布时间,5.908268576604314e-05, exchanged,5.7198860304197297e-05,议论,5.357100235414691e-05, уг,5.1069422625005245e-05,hud,5.086917008156888e-05,由此,5.0718412239803e-05,戟,4.9409991333959624e-05,交换,4.8665315262041986e-05,息,4.8636346036801115e-05,恒,4.805436765309423e-05,熄,4.746735794469714e-05, opposing,4.693471782957204e-05,翥,4.613574128597975e-05,immutable,4.5206325012259185e-05,结论,4.48091741418466e-05,對方,4.389006062410772e-05,无人,4.375306889414787e-05,0.9989445240789792
,,ctl,orig,23,0,Give,17.023096084594727,17.023096084594727,窟,5.429250086308457e-05,ijken,5.255105497781187e-05,粽子,5.244410567684099e-05,翥,5.08548146171961e-05,恒,5.0689061026787385e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9997391684628383
,,ctl,orig,23,1, the,16.816579818725586,16.816579818725586,udu,0.00019234736100770533,由此,0.00017874003970064223, Cruc,0.00014068011660128832,egrity,0.00013174716150388122,不明,0.00013123653479851782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.999225248786388
,,ctl,orig,23,2, city,17.01487159729004,17.01487159729004,窟,7.459053449565545e-05,_scope,6.887255585752428e-05, infinity,6.775273504899815e-05,无限,5.9414356655906886e-05,udu,5.7956658565672114e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9996714131593762
,,ctl,orig,23,3, name,17.012887954711914,17.012887954711914,龛,7.886057574069127e-05,无限,6.653560558333993e-05,岁以下,5.548348053707741e-05,auge,5.194683399167843e-05, infinite,5.0986163842026144e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9996961873403052
,,ctl,orig,23,4, only,16.98809051513672,16.98809051513672,隍,9.821177081903443e-05,met,7.120404916349798e-05, unrecognized,7.036570605123416e-05,荐,6.638940249104053e-05, vit,6.514462438644841e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9996286844470887
,,ctl,orig,23,5,",",16.99664878845215,16.99664878845215,隍,8.179706492228433e-05,Intl,7.002374331932515e-05,无限,6.204997771419585e-05,窟,6.162936915643513e-05,欣,5.7107896282104775e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9996673919486057
,,ctl,orig,23,6, plain,16.985876083374023,16.985876083374023,音响,8.993472147267312e-05,欣,6.813854997744784e-05,翥,6.721247336827219e-05, vit,6.421059515560046e-05,met,6.107834633439779e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9996494253136916
,,ctl,orig,23,7, text,16.977519989013672,16.977519989013672,音响,0.00011135012027807534,隍,9.209373820340261e-05,窟,7.301024015760049e-05,lds,6.820778071414679e-05,_eg,6.473994289990515e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9995905981777469
,,ctl,orig,23,8,.,16.98879051208496,16.98879051208496,隍,8.348635310539976e-05,音响,7.435311999870464e-05,由此,6.515901623060927e-05,燎,5.8346238802187145e-05,鸢,5.6781598686939105e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9996618736731762
,,ctl,orig,23,9, The,16.998973846435547,16.998973846435547,音响,8.738744509173557e-05,沫,8.684797649038956e-05, infinity,8.234118286054581e-05,龛,6.782927812309936e-05,粽子,6.371564086293802e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9996118784765713
,,ctl,orig,23,10, capital,17.01376724243164,17.01376724243164,悟,8.066491136560217e-05,三峡,7.918509800219908e-05,奥,7.521374936914071e-05,磨,6.116464646765962e-05,iddle,5.930483166594058e-05,ual,5.822648745379411e-05,音响,5.722332571167499e-05,龛,5.719381078961305e-05,CSV,5.710101322620176e-05,欣,5.554293966270052e-05,响,5.327351755113341e-05,息,5.324197991285473e-05,Tumblr,5.2411265642149374e-05,恒,5.202759348321706e-05,UAL,5.0581686082296073e-05,无人,4.9313795898342505e-05,awe,4.9291829782305285e-05, infinity,4.904314846498892e-05, vit,4.8759160563349724e-05,曙,4.8364225222030655e-05,0.9988528709836828
,,ctl,orig,23,11, of,17.017534255981445,17.017534255981445,奥,6.997516902629286e-05,恒,6.947371730348095e-05,悟,6.819520785938948e-05,CSV,6.327799201244488e-05,三峡,6.092104740673676e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9996681568663917
,,ctl,orig,23,12, France,17.0257625579834,17.0257625579834,轵,6.142585334600881e-05, Cruc,5.808578134747222e-05, infinity,5.636305286316201e-05,哟,5.5972202972043306e-05,Clar,5.4688516684109345e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9997134645927872
,,ctl,orig,23,13, is,17.037073135375977,17.037073135375977,恒,7.622558041475713e-05, Cruc,5.908868115511723e-05, infinity,5.441658868221566e-05,带队,5.425963900052011e-05,enguins,5.089955448056571e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9997051099562668
,,ctl,orig,23,14, called,17.013395309448242,17.013395309448242,隍,8.074843935901299e-05,对方,7.198378443717957e-05, Eg,6.885192851768807e-05,由此,6.105996726546437e-05,带队,6.02525396971032e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9996571033407236
,,ctl,orig,23,15, simply,16.99791717529297,16.99791717529297,隍,0.0001118039435823448,议论,6.834144733147696e-05,发布时间,6.506453064503148e-05, opposing,6.088109876145609e-05,weets,6.0327063692966476e-05, exchanged,6.009278877172619e-05,hud,5.835390402353369e-05,带队,5.6724911701167e-05,对方,5.656838038703427e-05,恒,5.501005216501653e-05,_issues,5.32702797499951e-05,etag,5.1857728976756334e-05,制度改革,5.14315179316327e-05,熄,5.104177398607135e-05, infinite,5.091487037134357e-05,由此,5.071596388006583e-05,岁以下,4.884132431470789e-05,无限,4.880397318629548e-05,ampie,4.8175465053645894e-05,交换,4.7757235734025016e-05,0.9988440217457537
,,ctl,orig,24,0,Give,17.019725799560547,17.019725799560547,窟,5.4720789194107056e-05,粽子,5.3734856919618323e-05,ijken,5.362975207390264e-05,恒,5.177184357307851e-05,尼亚,5.147788397152908e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9997346648742678
,,ctl,orig,24,1, the,16.758420944213867,16.758420944213867,udu,0.0002325879322597757,egrity,0.00021313715842552483,由此,0.00019701500423252583, Cruc,0.00016254006186500192,っぱ,0.00014879179070703685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9990459280525101
,,ctl,orig,24,2, city,17.0062313079834,17.0062313079834,窟,8.921374683268368e-05,_scope,7.244965672725812e-05, infinity,7.218958489829674e-05,褥,6.689858855679631e-05,尼亚,6.344298890326172e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9996358054340817
,,ctl,orig,24,3, name,17.0045108795166,17.0045108795166,龛,8.490893378620967e-05,岁以下,6.622840737691149e-05,音响,6.087447400204837e-05,息,5.5123968195402995e-05,尼亚,5.492121272254735e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9996779430039169
,,ctl,orig,24,4, only,16.98256492614746,16.98256492614746,无限,8.539731061318889e-05,隍,8.300818444695324e-05, unrecognized,8.182158489944413e-05, vit,6.95942944730632e-05,met,6.838300032541156e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9996117956252419
,,ctl,orig,24,5,",",16.98115348815918,16.98115348815918,Intl,8.381631050724536e-05,窟,8.334382437169552e-05,无限,7.312152592930943e-05,隍,7.025279774097726e-05,irror,6.751521141268313e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9996219503300381
,,ctl,orig,24,6, plain,16.980670928955078,16.980670928955078,音响,8.871108730090782e-05,岁以下,7.651848864043131e-05,欣,7.445283699780703e-05,hud,7.097347406670451e-05, Eg,5.984762901789509e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9996294964839763
,,ctl,orig,24,7, text,16.96868133544922,16.96868133544922,音响,0.0001234185037901625,隍,8.150872599799186e-05,_eg,7.503006781917065e-05,欣,7.418150926241651e-05,窟,6.467779166996479e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9995811834014603
,,ctl,orig,24,8,.,16.970138549804688,16.970138549804688,音响,7.605365681229159e-05,隍,7.106872362783179e-05,_EOL,6.962018233025447e-05,耀,6.842401489848271e-05,wart,6.612316065002233e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9996487102616811
,,ctl,orig,24,9, The,16.988414764404297,16.988414764404297,粽子,8.681793406140059e-05,音响,7.711767830187455e-05,沫,7.450375414919108e-05, infinity,7.278763223439455e-05,窟,7.020089105935767e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9996185721101938
,,ctl,orig,24,10, capital,17.00912857055664,17.00912857055664,三峡,9.337589290225878e-05,奥,8.425720443483442e-05,悟,7.593913323944435e-05,ual,7.219827966764569e-05,磨,7.038858893793076e-05,iddle,6.136882439022884e-05,UAL,6.0144007875351235e-05,CSV,5.3650881454814225e-05,教案,5.3190702601568773e-05, vit,5.273429269436747e-05,CRET,5.22879054187797e-05,叉,4.855129009229131e-05,龛,4.8498710384592414e-05,[array,4.8371093726018444e-05,ült,4.836312655243091e-05,不让,4.797659130417742e-05,",val",4.750708467327058e-05,恒,4.6977464080555364e-05,欣,4.635652658180334e-05,音响,4.575411367113702e-05,0.9988421082853165
,,ctl,orig,24,11, of,17.011024475097656,17.011024475097656,恒,7.273327355505899e-05,三峡,7.078515773173422e-05,窟,6.249260331969708e-05,音响,6.183815276017413e-05,奥,6.04637862124946e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9996716870264208
,,ctl,orig,24,12, France,17.025684356689453,17.025684356689453, infinity,6.529586971737444e-05,哟,6.441956793423742e-05, Cruc,5.8078960137208924e-05,轵,5.333067383617163e-05,恒,5.310909546096809e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.999705765832914
,,ctl,orig,24,13, is,17.032115936279297,17.032115936279297,恒,7.190550968516618e-05, Cruc,6.15962126175873e-05,禅,5.90161798754707e-05,翥,5.63705361855682e-05,_EOL,5.33947313670069e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9996977168302692
,,ctl,orig,24,14, called,17.00397491455078,17.00397491455078,对方,6.827335892012343e-05,音响,6.778960232622921e-05,灏,6.637675687670708e-05,由此,5.8603935030987486e-05, Aad,5.80627893214114e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9996808935575245
,,ctl,orig,24,15, simply,16.990890502929688,16.990890502929688,隍,9.494966070633382e-05,weets,7.107229612302035e-05,恒大,6.0016580391675234e-05,议论,5.93093536735978e-05,翥,5.871547546121292e-05,发布时间,5.8692148741101846e-05,熄,5.790334762423299e-05,hud,5.785027678939514e-05, Aad,5.729937765863724e-05,一个多,5.664050331688486e-05, opposing,5.526723907678388e-05,音响,5.4263022320810705e-05,不让,5.3108640713617206e-05,无限,5.246538057690486e-05,ampie,5.0629663746804e-05,еть,4.9919006414711475e-05, exchanged,4.984215775039047e-05,队员,4.917133992421441e-05,带队,4.878708932665177e-05,制度改革,4.814611384063028e-05,0.9988559513258224
,,ctl,orig,25,0,Give,17.02183723449707,17.02183723449707,窟,5.4601277952315286e-05,粽子,5.303359648678452e-05,ijken,5.2791561756748706e-05,恒,5.1172934036003426e-05,翥,5.075258013675921e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9997376480496314
,,ctl,orig,25,1, the,16.787086486816406,16.787086486816406,udu,0.00019353223615325987,由此,0.00019335933029651642,egrity,0.00017843619571067393, Cruc,0.00016999720537569374,音响,0.00014039197412785143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.999124283058336
,,ctl,orig,25,2, city,17.007131576538086,17.007131576538086,_scope,8.630016964161769e-05,隍,7.163246482377872e-05,窟,6.792928616050631e-05, infinity,6.356330413836986e-05,范围内,6.16272518527694e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.999648947523383
,,ctl,orig,25,3, name,17.006189346313477,17.006189346313477,龛,7.828167144907638e-05,岁以下,6.191441207192838e-05,kre,5.518755642697215e-05,ixo,5.212638643570244e-05,音响,5.0115297199226916e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9997023746764171
,,ctl,orig,25,4, only,16.980329513549805,16.980329513549805,隍,9.146125375991687e-05,无限,8.124738815240562e-05, vit,6.359357212204486e-05,音响,6.143551581772044e-05,repo,6.074020348023623e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9996415220666677
,,ctl,orig,25,5,",",16.984556198120117,16.984556198120117,窟,7.075213943608105e-05,響,7.054795423755422e-05,响,7.034523150650784e-05,隍,6.484907498816028e-05,irror,6.16241741226986e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.999661881425709
,,ctl,orig,25,6, plain,16.981124877929688,16.981124877929688,音响,7.779814768582582e-05,欣,6.837993714725599e-05,met,6.531902909046039e-05, vit,6.241819210117683e-05,岁以下,5.728678297600709e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9996687979109993
,,ctl,orig,25,7, text,16.96928596496582,16.96928596496582,音响,0.00010459261829964817,隍,8.135414100252092e-05,欣,7.778894359944388e-05,_eg,7.286873733391985e-05,窟,6.259267684072256e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9996008028829237
,,ctl,orig,25,8,.,16.967817306518555,16.967817306518555,音响,0.00010305295290891081,叉,7.483523222617805e-05,oct,7.158975495258346e-05,ecimal,7.068954437272623e-05,sap,6.730698805768043e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9996125255274819
,,ctl,orig,25,9, The,16.99351692199707,16.99351692199707, infinity,9.676635090727359e-05,音响,9.373225475428626e-05,窟,7.230402843561023e-05,沫,7.191154145402834e-05,龛,7.145423296606168e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9995938315914827
,,ctl,orig,25,10, capital,17.00775909423828,17.00775909423828,三峡,9.395707456860691e-05,奥,8.864372648531571e-05,悟,7.24456476746127e-05,磨,6.854750972706825e-05, vit,6.309190212050453e-05,CRET,6.022983507136814e-05,ual,6.008431228110567e-05,iddle,5.8512545365374535e-05,恒,5.740085543948226e-05,电工,5.5556403822265565e-05,UAL,5.391733066062443e-05,.pa,5.3096380725037307e-05,CSV,5.309405241860077e-05,ült,5.215860437601805e-05,欣,5.083746509626508e-05,龛,4.984845145372674e-05,awe,4.873399302596226e-05,息,4.859768523601815e-05,[array,4.7490608267253265e-05,ORY,4.680145502788946e-05,0.9988169541611569
,,ctl,orig,25,11, of,17.01006507873535,17.01006507873535,三峡,8.184036414604634e-05,恒,8.06006501079537e-05,CRET,6.429832865251228e-05,窟,5.9557711210800335e-05,енд,5.6766511988826096e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9996569364338939
,,ctl,orig,25,12, France,17.022035598754883,17.022035598754883, infinity,6.450716318795457e-05,镐,5.821975719300099e-05,轵,5.735204467782751e-05,恒,5.7085369917331263e-05,哟,5.6307544582523406e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9997065281204414
,,ctl,orig,25,13, is,17.034147262573242,17.034147262573242,恒,9.111137478612363e-05,翥,7.189789175754413e-05,环球,5.2017941925441846e-05,禅,5.170611257199198e-05,[array,5.152253288542852e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9996817441460735
,,ctl,orig,25,14, called,17.010665893554688,17.010665893554688,隍,6.564171053469181e-05,由此,6.353676872095093e-05,带队,5.563789090956561e-05,议论,5.464890637085773e-05,音响,5.424338087323122e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9997062913425907
,,ctl,orig,25,15, simply,16.99671173095703,16.99671173095703,隍,0.00011445870768511668,翥,6.63839527987875e-05,发布时间,6.537076842505485e-05,议论,6.171479617478326e-05,不让,5.8157191233476624e-05,由此,5.7846576964948326e-05, opposing,5.5481250456068665e-05,weets,5.4135729442350566e-05,恒大,5.4125910537550226e-05,ampie,5.329207851900719e-05,чин,5.089618207421154e-05, infinite,5.076338493381627e-05,axy,5.060984767624177e-05,欣,5.0474944146117195e-05,恒,5.028506711823866e-05,粽子,4.9411690270062536e-05,met,4.932568481308408e-05,无限,4.922580046695657e-05,音响,4.7979385271901265e-05,熄,4.738816278404556e-05,0.9988626728882082
,,ctl,orig,26,0,Give,17.0213623046875,17.0213623046875,窟,5.4393080063164234e-05,ijken,5.310640699462965e-05,粽子,5.305361992213875e-05,恒,5.1196588174207136e-05,翥,5.0959170039277524e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9997372911348066
,,ctl,orig,26,1, the,16.813213348388672,16.813213348388672,udu,0.00021730407024733722,由此,0.00016333347593899816,っぱ,0.0001462780055589974,egrity,0.00014000243390910327,翥,0.00013661688717547804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9991964651271701
,,ctl,orig,26,2, city,17.003454208374023,17.003454208374023,_scope,8.436587086180225e-05,隍,8.120651182252914e-05,窟,7.863055361667648e-05, infinity,6.373781070578843e-05,褥,6.004851093166508e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9996320107420615
,,ctl,orig,26,3, name,17.003461837768555,17.003461837768555,岁以下,7.240811828523874e-05,龛,6.720617966493592e-05,带上,6.411920912796631e-05, AIDS,5.756720565841533e-05, infinite,5.5262629757635295e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9996834366575058
,,ctl,orig,26,4, only,16.975711822509766,16.975711822509766,隍,0.0001199774633278139,无限,8.962752326624468e-05,窟,8.070343756116927e-05, vit,7.213343633338809e-05,Tumblr,6.716382631566375e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9995703943131957
,,ctl,orig,26,5,",",16.98312759399414,16.98312759399414,隍,8.88578942976892e-05,窟,7.256989920279011e-05,響,7.112806633813307e-05,响,7.005612133070827e-05,翥,6.71059315209277e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9996302820873098
,,ctl,orig,26,6, plain,16.973997116088867,16.973997116088867, vit,7.516889309044927e-05,met,7.199685205705464e-05,翥,7.140749949030578e-05,音响,7.001328049227595e-05,欣,6.831708014942706e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9996430963947205
,,ctl,orig,26,7, text,16.969566345214844,16.969566345214844,音响,9.285743726650253e-05,窟,9.020061406772584e-05,隍,8.690903632668778e-05,欣,7.899122283561155e-05, unr,6.954323907848448e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.999581498450425
,,ctl,orig,26,8,.,16.96359634399414,16.96359634399414,音响,9.599542681826279e-05,ecimal,8.826842531561852e-05,还原,7.478111365344375e-05,由此,7.412812556140125e-05,无限,7.139397348510101e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9995954329351662
,,ctl,orig,26,9, The,16.985023498535156,16.985023498535156, infinity,0.00014835615002084523,无穷,8.611824159743264e-05,沫,7.630854088347405e-05,无限,7.473083678632975e-05,CRET,7.166989962570369e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9995428163310862
,,ctl,orig,26,10, capital,17.000112533569336,17.000112533569336,三峡,9.145419608103111e-05,悟,8.15054154372774e-05,奥,6.397294055204839e-05,-ob,6.291178578976542e-05, vit,6.177619798108935e-05, infinity,6.151793786557391e-05,ual,5.884202982997522e-05,UAL,5.877676449017599e-05,磨,5.4397281928686425e-05,[array,5.3724786994280294e-05,禅,5.1959563279524446e-05,音响,5.174105172045529e-05,ORY,5.1656519644893706e-05,CRET,5.126785617903806e-05,iddle,5.0753318646457046e-05,欣,5.003168189432472e-05,енд,4.9758655222831294e-05,ob,4.9165388190886006e-05,尼亚,4.839676694246009e-05,AZE,4.78578767797444e-05,0.9988485319845495
,,ctl,orig,26,11, of,17.001054763793945,17.001054763793945,三峡,8.776237518759444e-05,翥,7.614120113430545e-05,窟,7.546997221652418e-05,CRET,7.356313290074468e-05,恒,6.36618715361692e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9996234014470247
,,ctl,orig,26,12, France,17.020601272583008,17.020601272583008, infinity,6.916413258295506e-05,轵,6.129474058980122e-05,恒,5.735707236453891e-05,镐,5.6646364100743085e-05,AZE,5.336635513231158e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9997021713352297
,,ctl,orig,26,13, is,17.03757667541504,17.03757667541504,恒,9.23806001082994e-05,翥,8.773227455094457e-05,禅,6.223121454240754e-05,lef,5.323806180967949e-05, zen,5.2123621571809053e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9996522942274169
,,ctl,orig,26,14, called,17.008481979370117,17.008481979370117,由此,8.323990186909214e-05,恒,6.487453356385231e-05,ooter,6.317251973086968e-05,带队,6.039546860847622e-05,渲染,6.024108733981848e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9996680764888879
,,ctl,orig,26,15, simply,16.990018844604492,16.990018844604492,隍,0.00011376341717550531,翥,8.194470137823373e-05,hud,7.636620284756646e-05,发布时间,6.372929055942222e-05, Husband,6.320150714600459e-05, opposing,6.164573278510943e-05,息,6.0750895499950275e-05,无限,6.066059722797945e-05,[array,5.8820205595111474e-05, infinite,5.8643727243179455e-05,恒,5.8485475165070966e-05,泼,5.841271922690794e-05,议论,5.7377990742679685e-05,各自,5.712879647035152e-05, уг,5.40036016900558e-05,无人,5.352321750251576e-05,jd,5.299879194353707e-05,恒大,5.296996459946968e-05,壮大,5.179243453312665e-05,由此,4.975797492079437e-05,0.9987540227557474
,,ctl,orig,27,0,Give,17.022066116333008,17.022066116333008,窟,5.467114897328429e-05,粽子,5.292179776006378e-05,ijken,5.241752296569757e-05,恒,5.1273393182782456e-05,翥,5.104024239699356e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9997376758947212
,,ctl,orig,27,1, the,16.749834060668945,16.749834060668945,udu,0.0002630632952786982,っぱ,0.00021328229922801256,由此,0.00018375237414147705,懦,0.00016365022747777402,又要,0.00015395748778246343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9990222943160916
,,ctl,orig,27,2, city,16.98024559020996,16.98024559020996,隍,0.00011242640175623819,_scope,0.00010230847692582756,udu,6.448888598242775e-05,渗透,6.337522791000083e-05,融化,6.303141708485782e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9995943695903406
,,ctl,orig,27,3, name,16.990816116333008,16.990816116333008,龛,7.523952808696777e-05,隍,6.490464875241742e-05,带上,5.860345117980614e-05,尼亚,5.7124896557070315e-05,沫,5.478945604409091e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9996893380193796
,,ctl,orig,27,4, only,16.95210075378418,16.95210075378418,隍,0.00018920197908300906,无限,0.00010558161011431366,无穷,9.991972183343023e-05, classical,8.073999197222292e-05,Tumblr,7.983428076840937e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9994447224162286
,,ctl,orig,27,5,",",16.970191955566406,16.970191955566406,隍,0.00012868226622231305,便宜,8.62958186189644e-05,响,8.162107405951247e-05,无限,8.080436964519322e-05,无穷,7.809253293089569e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9995445039385231
,,ctl,orig,27,6, plain,16.936607360839844,16.936607360839844, vit,0.0001246843603439629,hud,9.419277193956077e-05,翥,8.671455725561827e-05,met,7.829952664906159e-05,便宜,7.449465920217335e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9995416141246096
,,ctl,orig,27,7, text,16.945934295654297,16.945934295654297,隍,9.78064417722635e-05,音响,8.790430729277432e-05,aters,8.309719123644754e-05,便宜,8.227306534536183e-05,闷,8.118544064927846e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9995677335537039
,,ctl,orig,27,8,.,16.949478149414062,16.949478149414062,还原,9.459529246669263e-05,无限,8.931756747188047e-05,ecimal,7.931107393233106e-05,_PAIR,7.884029764682055e-05,隍,7.264513988047838e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9995852906286018
,,ctl,orig,27,9, The,16.96510887145996,16.96510887145996, infinity,0.0001538184005767107,沫,0.00013117688649799675,无穷,0.00010682021820684895,无限,9.006700565805659e-05,龛,8.62506713019684e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9994318668177584
,,ctl,orig,27,10, capital,16.97526741027832,16.97526741027832,悟,8.450508175883442e-05,三峡,7.565357373096049e-05, vit,6.625269452342764e-05,欣,6.571401900146157e-05,ional,6.515055429190397e-05,ory,6.485969788627699e-05,-ob,6.431281508412212e-05, Ob,6.181677599670365e-05, recruit,6.166461389511824e-05, close,6.125741492724046e-05,lon,5.981952926958911e-05,ORY,5.8779038226930425e-05,ixo,5.867366780876182e-05,ual,5.859485827386379e-05,蓝天,5.852163303643465e-05,semb,5.673608393408358e-05,洲,5.667775621986948e-05, boom,5.656804205500521e-05,ob,5.605984915746376e-05,.ob,5.554591552936472e-05,0.9987528363853926
,,ctl,orig,27,11, of,16.971935272216797,16.971935272216797,CRET,8.781890210229903e-05,_PAIR,8.512372005498037e-05,三峡,8.200543379643932e-05,窟,7.97590910224244e-05,енд,7.577925862278789e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9995895135944011
,,ctl,orig,27,12, France,16.99365997314453,16.99365997314453, infinity,8.334537415066734e-05,AZE,7.836593431420624e-05,foon,7.796209683874622e-05,交换,7.049939449643716e-05,灏,6.398797268047929e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9996258392275195
,,ctl,orig,27,13, is,17.034561157226562,17.034561157226562,翥,8.517805690644309e-05,禅,8.391187293455005e-05,公共资源,6.738113734172657e-05,恒,6.630204734392464e-05, zen,6.422240403480828e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9996330044814385
,,ctl,orig,27,14, called,16.994503021240234,16.994503021240234,由此,9.28494191612117e-05,ooter,8.161693403963e-05, vac,7.618234667461365e-05,_eg,7.05760539858602e-05,隍,6.887011841172352e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.999609905127727
